CustomerID,Churn,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,Contract,PaperlessBilling,PaymentMethod,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,ChargesTotal,ChargesMonthly
7148-XZPHA,No,Male,0,1,1,55,1,0,Month-to-month,0,Electronic check,Fiber optic,No,Yes,No,Yes,No,No,4238.45,79.4
7153-CHRBV,No,Female,0,1,1,57,1,0,One year,1,Mailed check,DSL,Yes,No,Yes,Yes,No,No,3274.35,59.3
7153-OANIO,Yes,Male,0,0,0,1,1,0,Month-to-month,0,Electronic check,Fiber optic,No,No,No,No,No,No,69.95,69.95
7156-MHUGY,Yes,Male,1,0,0,13,1,0,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,Yes,Yes,1201.15,90.5
7156-MXBJE,No,Female,0,0,0,43,1,1,One year,0,Credit card (automatic),DSL,No,Yes,Yes,Yes,Yes,Yes,3662.25,85.1
7157-SMCFK,No,Male,0,0,1,61,1,0,Two year,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1124.2,19.75
7159-FVYPK,No,Female,0,1,1,3,1,1,Month-to-month,1,Bank transfer (automatic),DSL,No,Yes,Yes,No,Yes,No,235.0,69.15
7159-NOKYQ,No,Male,0,1,0,67,1,1,Two year,1,Electronic check,Fiber optic,No,Yes,Yes,No,No,Yes,6368.2,93.15
7161-DFHUF,No,Female,0,1,0,71,1,1,Two year,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1672.1,23.85
7162-WPHPM,No,Male,0,1,1,58,1,1,Two year,0,Credit card (automatic),DSL,Yes,Yes,Yes,Yes,No,No,4230.25,71.6
7163-OCEQI,No,Male,0,1,1,22,1,1,One year,1,Mailed check,DSL,No,No,Yes,Yes,Yes,Yes,1663.75,78.65
7164-BPTUT,No,Male,0,0,1,57,1,1,Two year,0,Mailed check,DSL,Yes,Yes,Yes,Yes,Yes,Yes,5012.35,89.55
7165-CNJFG,N/A,Male,1,1,0,35,1,1,Month-to-month,1,Electronic check,Fiber optic,Yes,Yes,No,No,No,Yes,3365.4,94.55
7167-PCEYD,No,Male,0,0,0,67,1,0,Two year,1,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1311.3,19.8
7168-HDQHG,No,Female,0,1,1,36,1,0,Month-to-month,0,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,702.9,19.2
7169-YWAMK,No,Male,0,1,1,72,1,0,Two year,0,Bank transfer (automatic),DSL,Yes,Yes,No,Yes,Yes,No,4855.35,68.4
7173-TETGO,No,Female,1,1,0,72,1,1,Two year,0,Bank transfer (automatic),Fiber optic,Yes,No,No,No,No,No,5602.25,78.5
7175-NTIXE,No,Female,0,0,0,25,1,0,Month-to-month,1,Credit card (automatic),DSL,Yes,No,No,Yes,Yes,Yes,1992.95,76.15
7176-WIONM,No,Female,0,1,0,12,0,0,Month-to-month,1,Bank transfer (automatic),DSL,No,No,Yes,No,Yes,Yes,617.15,49.85
7176-WRTNX,No,Male,0,0,0,70,1,1,Two year,1,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,7711.25,114.95
7180-PISOG,Yes,Male,0,1,1,1,1,1,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,No,No,74.5,74.5
7181-BQYBV,Yes,Female,0,1,1,1,1,1,Month-to-month,1,Electronic check,Fiber optic,Yes,No,Yes,No,Yes,Yes,102.45,102.45
7181-OQCUT,No,Male,0,0,0,21,1,1,Month-to-month,0,Mailed check,Fiber optic,Yes,No,Yes,No,Yes,Yes,2215.0,103.85
7182-OVLBJ,No,Female,0,1,1,62,1,1,Two year,1,Bank transfer (automatic),Fiber optic,Yes,No,No,No,Yes,Yes,6638.35,101.15
7184-LRUUR,No,Female,0,0,0,22,1,0,One year,0,Bank transfer (automatic),DSL,No,Yes,Yes,No,Yes,No,1441.8,65.25
7188-CBBBA,No,Female,0,0,0,65,1,1,One year,1,Electronic check,Fiber optic,No,Yes,Yes,No,Yes,No,6153.85,95.5
7190-XHTWJ,No,Female,0,0,0,38,1,0,One year,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,755.5,19.3
7191-ADRGF,No,Male,0,1,0,44,0,0,Two year,0,Bank transfer (automatic),DSL,No,Yes,Yes,No,Yes,Yes,2390.45,54.3
7196-LIWRH,No,Female,0,0,0,6,1,0,Two year,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,124.45,19.55
7197-VOJMM,No,Male,0,1,0,67,1,0,Two year,1,Credit card (automatic),DSL,Yes,Yes,No,Yes,No,Yes,4671.65,69.2
7198-GLXTC,Yes,Male,0,0,0,2,1,0,Month-to-month,0,Electronic check,Fiber optic,No,No,No,No,Yes,No,143.65,79.0
7203-OYKCT,No,Male,0,0,0,72,1,1,One year,1,Electronic check,Fiber optic,No,Yes,Yes,No,Yes,Yes,7544.3,104.95
7205-BAIAD,No,Female,0,0,0,40,1,0,Two year,1,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,827.3,20.6
7206-GZCDC,Yes,Female,1,0,0,1,1,0,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,No,No,69.25,69.25
7206-PQBBZ,No,Male,1,1,0,11,1,0,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,No,No,834.7,70.2
7207-RMRDB,Yes,Female,0,1,1,65,1,1,Month-to-month,1,Electronic check,Fiber optic,No,Yes,Yes,No,Yes,Yes,6985.65,105.5
7208-PSIHR,No,Female,0,1,0,70,1,1,Two year,1,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes,Yes,Yes,7188.5,104.3
7209-JCUDS,Yes,Male,0,0,0,10,1,0,Month-to-month,1,Electronic check,Fiber optic,No,No,Yes,No,Yes,Yes,1048.85,94.9
7216-EWTRS,Yes,Female,1,1,0,1,1,1,Month-to-month,1,Electronic check,Fiber optic,No,No,Yes,No,Yes,Yes,100.8,100.8
7216-KAOID,No,Male,0,1,1,41,1,0,One year,0,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,798.2,19.5
7217-JYHOQ,No,Male,0,1,1,24,1,0,Month-to-month,1,Credit card (automatic),DSL,Yes,Yes,No,Yes,No,Yes,1706.45,70.3
7218-HKQFK,Yes,Male,0,1,0,2,1,0,Month-to-month,1,Electronic check,Fiber optic,No,No,No,Yes,Yes,Yes,167.5,94.2
7219-TLZHO,No,Female,0,1,1,4,1,0,Month-to-month,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,62.9,20.85
7225-CBZPL,No,Male,1,1,0,17,1,1,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,Yes,Yes,1563.9,94.8
7225-IILWY,No,Male,0,1,1,68,1,1,Two year,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1686.15,25.75
7228-OMTPN,Yes,Male,0,0,0,4,1,0,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,Yes,Yes,370.65,88.45
7228-PAQPD,No,Female,0,0,0,14,1,0,One year,0,Credit card (automatic),DSL,No,No,No,Yes,No,Yes,772.85,59.1
7233-DRTRF,No,Male,0,1,0,63,1,1,Month-to-month,1,Electronic check,Fiber optic,No,Yes,Yes,No,Yes,Yes,6444.05,102.4
7233-IOQNP,No,Female,0,1,0,43,0,0,Month-to-month,0,Bank transfer (automatic),DSL,Yes,No,No,Yes,No,No,1505.35,34.0
7233-PAHHL,No,Male,0,1,1,66,1,1,Two year,1,Mailed check,DSL,Yes,No,Yes,Yes,Yes,Yes,5714.25,84.0
7234-FECYN,Yes,Female,1,0,0,8,1,1,Month-to-month,0,Electronic check,Fiber optic,No,No,Yes,No,Yes,Yes,780.5,101.35
7234-KMNRQ,No,Male,0,0,0,4,1,0,Month-to-month,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,73.45,19.0
7235-NXZCP,Yes,Male,1,0,0,2,1,1,Month-to-month,1,Mailed check,Fiber optic,No,No,No,No,No,No,156.4,74.85
7239-HZZCX,Yes,Male,0,0,0,1,1,0,Month-to-month,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.75,19.75
7240-ETPTR,Yes,Female,0,1,0,9,0,0,Month-to-month,1,Electronic check,DSL,No,No,Yes,No,Yes,Yes,442.2,48.75
7240-FQLHE,Yes,Female,1,1,0,18,1,1,Month-to-month,0,Bank transfer (automatic),Fiber optic,No,No,No,Yes,Yes,Yes,1836.25,99.75
7241-AJHFS,No,Male,0,0,0,32,1,1,Month-to-month,0,Bank transfer (automatic),Fiber optic,Yes,No,No,Yes,No,No,2766.4,87.65
7242-EDTYC,No,Male,0,0,1,44,1,0,Two year,0,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,819.95,19.55
7242-QZLXF,Yes,Male,0,0,1,1,0,0,Month-to-month,1,Electronic check,DSL,No,No,No,No,No,No,25.3,25.3
7243-LCGGZ,No,Female,0,0,0,1,1,0,Month-to-month,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.9,20.9
7244-KXYZN,No,Female,0,0,0,24,1,0,One year,0,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,527.35,20.45
7244-QWYHG,No,Male,0,1,0,50,0,0,One year,1,Bank transfer (automatic),DSL,Yes,No,No,Yes,Yes,No,2188.45,44.45
7245-JMTTQ,No,Female,0,0,0,51,1,1,One year,1,Electronic check,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,5703.25,111.5
7245-NIIWQ,No,Female,0,0,0,3,1,0,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,No,No,199.85,69.85
7246-ZGQDF,No,Female,0,0,1,1,1,0,Month-to-month,0,Electronic check,DSL,Yes,No,No,Yes,No,No,54.5,54.5
7247-XOZPB,No,Male,0,1,0,53,1,1,One year,0,Bank transfer (automatic),DSL,Yes,No,Yes,Yes,Yes,No,4155.95,77.4
7248-VZQLC,Yes,Female,1,0,0,47,1,1,Month-to-month,1,Bank transfer (automatic),Fiber optic,No,Yes,Yes,No,No,No,3969.35,85.2
7249-WBIYX,Yes,Male,0,1,0,10,1,1,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,Yes,No,813.85,85.6
7250-EQKIY,Yes,Female,0,1,1,1,1,0,Month-to-month,0,Mailed check,DSL,No,No,Yes,No,No,No,50.45,50.45
7251-LJBQN,No,Female,1,0,0,40,1,1,One year,1,Credit card (automatic),Fiber optic,No,No,Yes,Yes,Yes,Yes,4188.4,103.75
7251-XFOIL,No,Female,0,0,0,61,1,1,Month-to-month,0,Mailed check,Fiber optic,No,No,Yes,No,No,Yes,5500.6,89.2
7252-NTGSS,No,Female,0,0,0,1,1,0,Month-to-month,0,Mailed check,DSL,No,No,No,No,No,No,45.15,45.15
7253-UVNDW,Yes,Female,0,0,0,46,1,0,Two year,0,Credit card (automatic),DSL,No,No,Yes,Yes,No,No,2460.15,54.35
7254-IQWOZ,Yes,Male,0,0,0,1,1,0,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,No,No,69.65,69.65
7255-SSFBC,No,Male,0,1,1,72,1,1,Two year,1,Bank transfer (automatic),Fiber optic,No,Yes,Yes,Yes,Yes,Yes,8041.65,112.25
7266-GSSJX,No,Male,0,1,1,11,1,0,Month-to-month,1,Electronic check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,250.8,20.45
7267-FRMJW,No,Female,0,1,1,25,1,0,Two year,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,486.05,20.1
7268-IGMFD,No,Male,1,0,0,18,1,1,Month-to-month,0,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes,Yes,No,1743.9,93.9
7268-WNTCP,No,Male,0,1,1,62,1,0,Two year,0,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1297.35,20.45
7269-JISCY,No,Female,0,0,0,55,1,0,One year,0,Bank transfer (automatic),DSL,No,No,No,No,No,No,2462.6,45.05
7270-BDIOA,Yes,Female,0,0,0,22,1,1,Month-to-month,1,Electronic check,Fiber optic,No,No,No,Yes,Yes,No,1993.8,90.0
7271-AJDTL,No,Female,0,1,0,55,1,1,Month-to-month,1,Credit card (automatic),Fiber optic,No,Yes,Yes,No,Yes,No,5073.1,94.45
7272-QDCKA,No,Male,0,0,0,28,1,1,One year,0,Electronic check,Fiber optic,No,Yes,No,No,Yes,Yes,2688.45,100.2
7273-TEFQD,Yes,Male,1,0,0,3,0,0,Month-to-month,1,Electronic check,DSL,No,No,Yes,No,No,Yes,132.2,41.15
7274-CGTOD,No,Male,0,0,0,62,0,0,Two year,1,Bank transfer (automatic),DSL,Yes,Yes,Yes,Yes,No,No,2618.3,43.7
7274-RTAPZ,Yes,Male,0,0,0,1,1,0,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,Yes,Yes,90.55,90.55
7277-KAMWT,No,Male,0,0,0,13,1,0,Two year,0,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,268.45,20.0
7277-OZCGZ,No,Female,0,0,0,22,1,0,Month-to-month,1,Electronic check,Fiber optic,Yes,No,No,Yes,No,Yes,1886.25,89.05
7278-CKDNC,No,Male,1,0,0,24,1,1,Month-to-month,1,Electronic check,Fiber optic,No,Yes,No,No,No,No,2088.45,80.5
7278-VXADF,N/A,Male,1,1,0,16,1,1,Month-to-month,1,Credit card (automatic),Fiber optic,No,No,No,No,Yes,No,1391.15,85.05
7279-BUYWN,Yes,Female,1,0,0,41,1,1,Month-to-month,1,Electronic check,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,4689.5,113.2
7279-NMVJC,No,Female,0,0,0,17,1,0,One year,0,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,323.15,19.9
7284-BUYEC,No,Female,0,0,0,5,0,0,Month-to-month,1,Credit card (automatic),DSL,No,Yes,No,No,Yes,Yes,229.4,50.95
7284-ZZLOH,No,Male,0,1,0,45,1,0,Two year,0,Credit card (automatic),DSL,Yes,No,Yes,No,No,No,2296.25,53.3
7285-KLOTR,No,Female,0,1,0,12,1,1,One year,0,Electronic check,DSL,Yes,No,Yes,No,Yes,Yes,876.75,78.85
7291-CDTMJ,No,Male,0,0,0,1,1,0,Month-to-month,1,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.65,19.65
7293-LSCDV,No,Female,0,1,1,60,1,0,Two year,1,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1103.25,19.25
7294-TMAOP,Yes,Female,0,0,0,1,1,0,Month-to-month,0,Electronic check,Fiber optic,No,No,No,No,Yes,Yes,90.55,90.55
7295-EXSMO,N/A,Female,1,0,0,3,1,0,Month-to-month,0,Mailed check,Fiber optic,No,No,Yes,No,No,No,202.9,75.05
7295-JOMMD,Yes,Female,0,0,1,4,1,0,Month-to-month,1,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes,Yes,Yes,396.3,98.1
7296-PIXQY,No,Female,0,1,1,14,1,0,Month-to-month,0,Electronic check,Fiber optic,No,No,No,No,No,No,1046.5,70.2
7297-DVYGA,No,Female,0,0,0,51,1,0,One year,1,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,996.95,19.85
7298-IZWLY,No,Female,0,0,0,1,1,0,Month-to-month,1,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.4,19.4
7299-GNVPL,No,Female,0,1,1,23,1,0,Month-to-month,0,Mailed check,Fiber optic,Yes,Yes,No,Yes,No,No,1936.85,84.4
7301-ABVAD,No,Female,0,0,0,72,1,1,Two year,0,Bank transfer (automatic),DSL,No,Yes,Yes,Yes,Yes,Yes,6350.5,86.6
7302-ZHMHP,No,Female,0,0,0,1,1,0,Month-to-month,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.15,19.15
7305-PAPOZ,N/A,Female,1,1,0,31,1,1,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,No,Yes,2633.4,84.85
7305-ZWMAJ,No,Male,0,1,0,30,1,0,One year,0,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,587.1,20.7
7306-YDSOI,No,Male,0,1,1,69,1,0,Two year,1,Bank transfer (automatic),DSL,Yes,Yes,Yes,No,No,No,4069.9,59.75
7310-EGVHZ,No,Male,0,0,0,1,1,0,Month-to-month,0,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.2,20.2
7311-MQJCH,No,Female,0,0,0,5,1,0,One year,0,Electronic check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,99.6,19.55
7312-XSBAT,No,Male,0,0,0,1,1,0,Month-to-month,0,Electronic check,DSL,Yes,No,No,No,No,No,49.75,49.75
7314-OXENN,Yes,Male,0,0,0,2,1,1,Month-to-month,1,Electronic check,Fiber optic,No,Yes,No,No,No,No,184.65,82.0
7315-WYOAW,No,Male,0,0,0,13,1,1,Month-to-month,0,Electronic check,Fiber optic,No,No,No,Yes,Yes,Yes,1313.25,100.75
7317-GGVPB,Yes,Male,0,1,0,71,1,1,Two year,1,Credit card (automatic),Fiber optic,No,Yes,Yes,Yes,Yes,Yes,7690.9,108.6
7318-EIVKO,No,Male,0,0,0,8,1,1,Month-to-month,1,Electronic check,DSL,No,No,No,No,Yes,No,436.6,59.25
7319-VENRZ,No,Male,0,0,0,7,1,0,Month-to-month,0,Bank transfer (automatic),DSL,No,No,Yes,Yes,Yes,No,445.95,64.3
7319-ZNRTR,No,Male,0,1,1,25,1,0,One year,0,Electronic check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,411.15,19.6
7321-KKSDU,No,Male,0,0,1,32,1,0,Two year,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,696.8,20.5
7321-PKUYW,Yes,Female,0,0,0,11,1,1,Month-to-month,0,Electronic check,Fiber optic,No,No,No,Yes,Yes,No,987.95,90.15
7321-VGNKU,No,Female,0,1,0,2,1,0,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,No,No,120.25,70.35
7321-ZNSLA,No,Male,0,1,1,13,0,0,Two year,0,Mailed check,DSL,Yes,Yes,No,Yes,No,No,590.35,40.55
7322-OCWHC,No,Male,1,1,0,72,1,1,Two year,1,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,Yes,No,No,6735.05,93.05
7325-ENZFI,No,Female,0,0,0,39,0,0,One year,1,Bank transfer (automatic),DSL,Yes,Yes,No,Yes,No,No,1630.4,40.3
7326-RIGQZ,No,Male,0,1,1,6,1,0,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,No,No,377.85,69.8
7328-OWMOM,No,Female,0,0,1,31,1,0,One year,0,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,589.25,20.1
7328-ZJAJO,No,Female,0,1,1,59,1,0,Two year,0,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1222.65,19.5
7330-WZLNC,Yes,Female,0,0,0,5,1,1,Month-to-month,1,Electronic check,Fiber optic,No,Yes,No,No,Yes,No,455.5,90.8
7336-RLLRH,No,Male,0,1,0,27,1,1,One year,0,Mailed check,DSL,Yes,No,No,Yes,Yes,Yes,2204.35,80.85
7337-CINUD,No,Female,0,1,1,8,1,0,Two year,0,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,159.35,19.5
7338-ERIVA,No,Male,0,0,1,39,0,0,One year,0,Bank transfer (automatic),DSL,Yes,No,No,Yes,Yes,No,1790.6,45.05
7339-POGZN,No,Female,0,0,0,4,1,1,Month-to-month,0,Electronic check,DSL,No,No,No,No,No,No,214.55,50.7
7340-EBEMV,N/A,Male,0,1,0,29,1,1,Month-to-month,1,Bank transfer (automatic),Fiber optic,No,Yes,No,No,No,No,2265.25,80.15
7340-KEFQE,No,Female,0,1,1,51,0,0,Two year,0,Bank transfer (automatic),DSL,Yes,No,No,Yes,No,No,1782.0,34.2
7341-LXCAF,Yes,Male,0,1,0,4,1,1,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,No,No,301.4,74.65
7343-EOBEU,No,Male,0,1,0,3,1,1,Month-to-month,1,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,89.05,23.6
7346-MEDWM,No,Female,0,0,0,59,1,1,Month-to-month,1,Electronic check,Fiber optic,No,Yes,Yes,No,No,No,4949.1,83.25
7349-ALMUX,No,Male,0,0,0,37,1,0,Two year,0,Bank transfer (automatic),DSL,Yes,Yes,Yes,Yes,No,No,2313.8,65.6
7351-KYHQH,No,Female,1,0,0,7,1,0,Month-to-month,1,Electronic check,DSL,No,Yes,Yes,No,Yes,No,493.65,64.95
7351-MHQVU,No,Female,0,0,0,6,0,0,Month-to-month,0,Credit card (automatic),DSL,Yes,Yes,No,Yes,No,Yes,307.6,50.95
7353-YOWFP,No,Female,0,0,0,7,1,0,One year,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,129.15,20.25
7354-OIJLX,No,Male,0,0,0,9,1,1,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,No,No,724.65,75.85
7356-AYNJP,No,Female,0,0,0,4,1,1,One year,0,Electronic check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,97.5,23.9
7356-IWLFW,No,Male,0,1,1,46,1,1,Month-to-month,1,Bank transfer (automatic),Fiber optic,No,Yes,No,No,No,No,3769.7,80.0
7359-PTSXY,Yes,Male,0,0,0,1,1,0,Month-to-month,0,Electronic check,DSL,No,No,No,No,No,No,45.75,45.75
7359-SSBJK,Yes,Female,1,0,0,64,1,0,Two year,1,Credit card (automatic),DSL,Yes,Yes,No,Yes,Yes,No,4481.0,70.2
7359-WWYJV,No,Male,0,1,0,72,1,1,Two year,0,Credit card (automatic),Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,8375.05,114.45
7361-YPXFS,No,Female,1,0,0,28,1,1,Month-to-month,0,Bank transfer (automatic),DSL,No,Yes,Yes,Yes,No,No,1867.6,64.45
7363-QTBIW,No,Female,0,1,0,9,1,0,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,No,Yes,769.1,79.75
7365-BVCJH,No,Male,0,0,0,1,0,0,Month-to-month,1,Electronic check,DSL,No,No,No,No,No,No,24.4,24.4
7369-TRPFD,No,Male,0,0,0,19,1,0,One year,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,279.2,18.8
7372-IVBIM,N/A,Male,0,1,1,4,1,0,Month-to-month,0,Credit card (automatic),DSL,No,No,No,Yes,No,Yes,229.55,61.45
7375-WMVMT,No,Male,1,1,0,71,1,0,Two year,1,Credit card (automatic),Fiber optic,No,Yes,Yes,Yes,No,Yes,6707.15,95.5
7377-DMMRI,Yes,Male,0,0,0,2,1,0,Month-to-month,1,Electronic check,DSL,Yes,No,No,No,No,No,92.45,47.8
7379-FNIUJ,No,Male,0,0,0,2,1,0,Month-to-month,0,Electronic check,Fiber optic,Yes,Yes,No,No,Yes,Yes,198.5,100.2
7379-POKDZ,Yes,Male,0,1,0,3,1,0,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,No,No,208.85,70.3
7382-DFJTU,No,Male,0,0,0,18,1,0,Month-to-month,0,Credit card (automatic),DSL,No,No,Yes,Yes,No,No,1058.1,55.2
7384-GHBPI,Yes,Male,0,1,0,3,0,0,Month-to-month,1,Electronic check,DSL,No,No,No,No,No,Yes,99.75,35.15
7389-KBFIT,No,Female,0,1,1,2,0,0,Month-to-month,1,Mailed check,DSL,No,Yes,No,No,No,No,63.75,30.25
7392-YYPYJ,No,Male,0,0,0,22,1,1,Month-to-month,1,Electronic check,Fiber optic,No,Yes,No,No,Yes,Yes,2415.95,100.65
7394-FKDNK,Yes,Female,0,1,0,9,1,0,Month-to-month,0,Electronic check,Fiber optic,No,No,No,No,Yes,Yes,853.1,89.45
7394-LWLYN,No,Female,0,0,0,2,1,0,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,No,No,123.8,70.15
7395-IGJOS,Yes,Male,1,1,0,17,1,0,Month-to-month,0,Bank transfer (automatic),Fiber optic,No,No,No,No,No,Yes,1329.2,81.5
7395-XWZOY,No,Male,0,0,0,20,0,0,Month-to-month,1,Credit card (automatic),DSL,Yes,Yes,Yes,Yes,Yes,No,1165.55,55.0
7396-VJUZB,No,Male,0,1,1,4,1,0,Month-to-month,0,Mailed check,DSL,No,No,No,No,No,No,155.35,45.25
7398-HPYZQ,No,Male,0,1,0,71,1,1,Two year,0,Bank transfer (automatic),DSL,Yes,Yes,Yes,Yes,Yes,Yes,6404.0,90.55
7398-LXGYX,No,Male,0,1,0,44,1,1,Month-to-month,1,Credit card (automatic),Fiber optic,Yes,No,Yes,No,No,No,3626.35,84.8
7398-SKNQZ,No,Female,0,1,0,3,1,1,Month-to-month,0,Electronic check,Fiber optic,No,No,No,No,Yes,Yes,273.2,94.9
7399-QHBJS,No,Female,0,1,1,72,1,1,Two year,0,Credit card (automatic),DSL,Yes,Yes,No,Yes,No,No,4760.3,66.75
7401-JIXNM,No,Female,0,1,1,54,1,1,Two year,0,Credit card (automatic),DSL,Yes,Yes,Yes,Yes,Yes,Yes,4965.0,91.3
7401-RUBNK,No,Female,0,1,0,18,1,0,Month-to-month,0,Electronic check,Fiber optic,Yes,No,No,No,No,No,1438.05,74.8
7402-EYFXX,No,Male,1,0,0,26,1,1,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,Yes,Yes,2404.1,93.6
7402-PWYJJ,No,Female,0,1,0,53,1,1,One year,1,Electronic check,Fiber optic,No,No,No,Yes,No,Yes,4862.5,91.15
7404-JLKQG,No,Female,0,0,0,3,1,0,Month-to-month,0,Electronic check,DSL,No,No,Yes,No,Yes,No,161.45,57.55
7407-SUJIZ,No,Male,0,0,0,25,1,0,Month-to-month,0,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,541.5,20.6
7408-OFWXJ,No,Female,0,1,1,72,1,1,Two year,0,Credit card (automatic),DSL,Yes,Yes,Yes,Yes,Yes,Yes,6510.45,89.8
7409-JURKQ,No,Female,0,1,0,53,1,1,One year,1,Bank transfer (automatic),Fiber optic,No,Yes,Yes,Yes,Yes,Yes,5809.75,111.8
7409-KIUTL,Yes,Female,1,0,1,1,1,0,Month-to-month,1,Electronic check,Fiber optic,No,No,No,No,No,No,71.0,71.0
7410-KTVFV,Yes,Male,0,1,0,18,1,0,Month-to-month,1,Mailed check,DSL,No,No,Yes,No,No,No,878.35,49.55
7410-OIEDU,No,Male,0,0,0,10,1,0,Month-to-month,1,Mailed check,Fiber optic,Yes,No,Yes,No,No,No,887.35,79.85
7410-YTJIK,Yes,Female,0,0,0,7,1,1,Month-to-month,0,Mailed check,Fiber optic,No,No,No,No,No,No,480.75,75.45
7416-CKTEP,No,Female,0,1,0,57,1,0,Two year,1,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1134.25,19.6
7421-ZLUPA,No,Female,0,0,0,8,0,0,Month-to-month,1,Mailed check,DSL,No,Yes,No,No,No,No,226.95,29.25
7422-WNBTY,No,Male,0,1,0,33,1,1,Month-to-month,1,Electronic check,Fiber optic,No,Yes,Yes,No,No,Yes,3092.0,93.35
